horizon,method,source,success,accident,delta_success,delta_accident,success_loss,new_accident,calls,controller_steps,completion_cost,intervention,no_trigger
220,A_long_reference,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,1.0,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.0,68.16666666666667,63.666666666666664,131.5,0.3333333333333333,0.0
220,A_long_reference,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,0.6666666666666666,0.0,0.0,-0.3333333333333333,0.0,0.0,60.666666666666664,68.66666666666667,129.0,0.3333333333333333,0.0
220,A_long_reference,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,70.0,0.0,131.16666666666666,0.0,0.0
220,A_long_reference,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,86.16666666666667,0.0,131.16666666666666,0.0,0.0
220,A_long_reference,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,103.66666666666667,0.0,125.66666666666667,0.0,0.0
220,A_long_reference,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,63.166666666666664,0.0,125.33333333333333,0.0,0.0
440,Base,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,80.16666666666667,0.0,214.5,0.0,0.0
440,Base,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,1.0,0.0,0.0,0.0,0.0,0.0,86.5,0.0,86.5,0.0,0.0
440,Base,37d3edc8cb9ad51b8ebf45a235721c16e2531be26385d150aef2b21d81a04cae,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,237.83333333333334,0.0,237.83333333333334,0.0,0.0
440,Base,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,67.83333333333333,0.0,135.16666666666666,0.0,0.0
440,Base,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,102.5,0.0,380.3333333333333,0.0,0.3333333333333333
440,Base,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,56.166666666666664,0.0,193.0,0.0,0.0
440,Base,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,68.33333333333333,0.0,202.33333333333334,0.0,0.0
440,Base,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,134.66666666666666,0.0,134.66666666666666,0.0,0.0
440,Base,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,72.5,0.0,201.16666666666666,0.0,0.0
440,Base,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,134.66666666666666,0.0,195.33333333333334,0.0,0.0
440,Base,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,75.0,0.0,210.83333333333334,0.0,0.0
440,Base,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,88.33333333333333,0.0,202.33333333333334,0.0,0.0
440,Base,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,70.0,0.0,204.5,0.0,0.0
440,Base,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,86.16666666666667,0.0,204.5,0.0,0.0
440,Base,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,140.33333333333334,0.0,199.0,0.0,0.0
440,Base,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,63.166666666666664,0.0,198.66666666666666,0.0,0.0
440,AlwaysDetour,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.0,2.0,364.6666666666667,365.6666666666667,1.0,0.0
440,AlwaysDetour,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,0.6666666666666666,0.0,-0.3333333333333333,0.0,0.3333333333333333,0.0,21.333333333333332,265.3333333333333,285.6666666666667,1.0,0.0
440,AlwaysDetour,37d3edc8cb9ad51b8ebf45a235721c16e2531be26385d150aef2b21d81a04cae,0.3333333333333333,0.0,-0.3333333333333333,0.0,0.3333333333333333,0.0,129.66666666666666,239.66666666666666,368.3333333333333,1.0,0.0
440,AlwaysDetour,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,0.6666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,9.0,266.3333333333333,274.3333333333333,1.0,0.0
440,AlwaysDetour,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,0.0,0.6666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.0,7.666666666666667,187.33333333333334,440.0,0.6666666666666666,0.3333333333333333
440,AlwaysDetour,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,0.0,0.0,-0.6666666666666666,-0.3333333333333333,0.6666666666666666,0.0,25.0,416.0,440.0,1.0,0.0
440,AlwaysDetour,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,0.6666666666666666,0.0,0.0,-0.3333333333333333,0.0,0.0,1.0,281.6666666666667,281.6666666666667,1.0,0.0
440,AlwaysDetour,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,0.3333333333333333,0.3333333333333333,-0.5,0.3333333333333333,0.5,0.3333333333333333,15.333333333333334,233.66666666666666,363.3333333333333,1.0,0.0
440,AlwaysDetour,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,0.0,0.3333333333333333,-0.6666666666666666,0.0,0.6666666666666666,0.0,7.333333333333333,377.6666666666667,440.0,1.0,0.0
440,AlwaysDetour,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,9.666666666666666,147.33333333333334,277.3333333333333,1.0,0.0
440,AlwaysDetour,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,0.6666666666666666,0.0,0.0,-0.3333333333333333,0.3333333333333333,0.0,18.0,264.3333333333333,281.3333333333333,1.0,0.0
440,AlwaysDetour,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,0.6666666666666666,0.0,0.0,-0.3333333333333333,0.3333333333333333,0.0,31.333333333333332,341.6666666666667,372.0,1.0,0.0
440,AlwaysDetour,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,0.0,0.0,-0.6666666666666666,-0.3333333333333333,0.6666666666666666,0.0,68.66666666666667,372.3333333333333,440.0,1.0,0.0
440,AlwaysDetour,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.0,30.0,330.3333333333333,359.3333333333333,1.0,0.0
440,AlwaysDetour,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,32.5,297.0,334.3333333333333,1.0,0.0
440,AlwaysDetour,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333,0.0,20.0,242.0,366.3333333333333,1.0,0.0
440,RiskDetour,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,80.16666666666667,0.0,214.5,0.0,0.0
440,RiskDetour,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,0.6666666666666666,0.0,-0.3333333333333333,0.0,0.3333333333333333,0.0,64.33333333333333,138.33333333333334,202.33333333333334,0.3333333333333333,0.0
440,RiskDetour,37d3edc8cb9ad51b8ebf45a235721c16e2531be26385d150aef2b21d81a04cae,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,237.83333333333334,0.0,237.83333333333334,0.0,0.0
440,RiskDetour,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,0.6666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,51.333333333333336,146.0,197.0,0.3333333333333333,0.0
440,RiskDetour,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,102.5,0.0,380.3333333333333,0.0,0.3333333333333333
440,RiskDetour,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,56.166666666666664,0.0,193.0,0.0,0.0
440,RiskDetour,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,41.166666666666664,68.66666666666667,243.5,0.3333333333333333,0.0
440,RiskDetour,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,134.66666666666666,0.0,134.66666666666666,0.0,0.0
440,RiskDetour,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,72.5,0.0,201.16666666666666,0.0,0.0
440,RiskDetour,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,52.5,56.666666666666664,169.5,0.3333333333333333,0.0
440,RiskDetour,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333,0.0,44.166666666666664,137.66666666666666,317.3333333333333,0.3333333333333333,0.0
440,RiskDetour,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,88.33333333333333,0.0,202.33333333333334,0.0,0.0
440,RiskDetour,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,70.0,0.0,204.5,0.0,0.0
440,RiskDetour,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,0.6666666666666666,0.0,0.0,-0.3333333333333333,0.0,0.0,55.0,187.0,241.33333333333334,0.6666666666666666,0.0
440,RiskDetour,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,140.33333333333334,0.0,199.0,0.0,0.0
440,RiskDetour,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,63.166666666666664,0.0,198.66666666666666,0.0,0.0
440,DirectQ_sanity,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,80.16666666666667,0.0,214.5,0.0,0.0
440,DirectQ_sanity,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,1.0,0.0,0.0,0.0,0.0,0.0,86.5,0.0,86.5,0.0,0.0
440,DirectQ_sanity,37d3edc8cb9ad51b8ebf45a235721c16e2531be26385d150aef2b21d81a04cae,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,237.83333333333334,0.0,237.83333333333334,0.0,0.0
440,DirectQ_sanity,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,67.83333333333333,0.0,135.16666666666666,0.0,0.0
440,DirectQ_sanity,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,102.5,0.0,380.3333333333333,0.0,0.3333333333333333
440,DirectQ_sanity,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,56.166666666666664,0.0,193.0,0.0,0.0
440,DirectQ_sanity,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,68.33333333333333,0.0,202.33333333333334,0.0,0.0
440,DirectQ_sanity,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,134.66666666666666,0.0,134.66666666666666,0.0,0.0
440,DirectQ_sanity,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,72.5,0.0,201.16666666666666,0.0,0.0
440,DirectQ_sanity,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,134.66666666666666,0.0,195.33333333333334,0.0,0.0
440,DirectQ_sanity,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,75.0,0.0,210.83333333333334,0.0,0.0
440,DirectQ_sanity,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,88.33333333333333,0.0,202.33333333333334,0.0,0.0
440,DirectQ_sanity,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,70.0,0.0,204.5,0.0,0.0
440,DirectQ_sanity,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,86.16666666666667,0.0,204.5,0.0,0.0
440,DirectQ_sanity,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,140.33333333333334,0.0,199.0,0.0,0.0
440,DirectQ_sanity,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,63.166666666666664,0.0,198.66666666666666,0.0,0.0
440,BenefitGate,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,80.16666666666667,0.0,214.5,0.0,0.0
440,BenefitGate,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,1.0,0.0,0.0,0.0,0.0,0.0,86.5,0.0,86.5,0.0,0.0
440,BenefitGate,37d3edc8cb9ad51b8ebf45a235721c16e2531be26385d150aef2b21d81a04cae,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,237.83333333333334,0.0,237.83333333333334,0.0,0.0
440,BenefitGate,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,67.83333333333333,0.0,135.16666666666666,0.0,0.0
440,BenefitGate,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,102.5,0.0,380.3333333333333,0.0,0.3333333333333333
440,BenefitGate,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,56.166666666666664,0.0,193.0,0.0,0.0
440,BenefitGate,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,68.33333333333333,0.0,202.33333333333334,0.0,0.0
440,BenefitGate,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,134.66666666666666,0.0,134.66666666666666,0.0,0.0
440,BenefitGate,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,72.5,0.0,201.16666666666666,0.0,0.0
440,BenefitGate,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,134.66666666666666,0.0,195.33333333333334,0.0,0.0
440,BenefitGate,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,75.0,0.0,210.83333333333334,0.0,0.0
440,BenefitGate,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,88.33333333333333,0.0,202.33333333333334,0.0,0.0
440,BenefitGate,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,70.0,0.0,204.5,0.0,0.0
440,BenefitGate,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,86.16666666666667,0.0,204.5,0.0,0.0
440,BenefitGate,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,140.33333333333334,0.0,199.0,0.0,0.0
440,BenefitGate,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,63.166666666666664,0.0,198.66666666666666,0.0,0.0
440,RiskOnlyBenefit,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,80.16666666666667,0.0,214.5,0.0,0.0
440,RiskOnlyBenefit,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,0.6666666666666666,0.0,-0.3333333333333333,0.0,0.3333333333333333,0.0,64.33333333333333,138.33333333333334,202.33333333333334,0.3333333333333333,0.0
440,RiskOnlyBenefit,37d3edc8cb9ad51b8ebf45a235721c16e2531be26385d150aef2b21d81a04cae,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,237.83333333333334,0.0,237.83333333333334,0.0,0.0
440,RiskOnlyBenefit,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,0.6666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,51.333333333333336,146.0,197.0,0.3333333333333333,0.0
440,RiskOnlyBenefit,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,102.5,0.0,380.3333333333333,0.0,0.3333333333333333
440,RiskOnlyBenefit,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,56.166666666666664,0.0,193.0,0.0,0.0
440,RiskOnlyBenefit,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,41.166666666666664,68.66666666666667,243.5,0.3333333333333333,0.0
440,RiskOnlyBenefit,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,134.66666666666666,0.0,134.66666666666666,0.0,0.0
440,RiskOnlyBenefit,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,72.5,0.0,201.16666666666666,0.0,0.0
440,RiskOnlyBenefit,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,52.5,56.666666666666664,169.5,0.3333333333333333,0.0
440,RiskOnlyBenefit,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333,0.0,44.166666666666664,137.66666666666666,317.3333333333333,0.3333333333333333,0.0
440,RiskOnlyBenefit,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,88.33333333333333,0.0,202.33333333333334,0.0,0.0
440,RiskOnlyBenefit,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,70.0,0.0,204.5,0.0,0.0
440,RiskOnlyBenefit,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,0.6666666666666666,0.0,0.0,-0.3333333333333333,0.0,0.0,55.0,187.0,241.33333333333334,0.6666666666666666,0.0
440,RiskOnlyBenefit,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,140.33333333333334,0.0,199.0,0.0,0.0
440,RiskOnlyBenefit,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,63.166666666666664,0.0,198.66666666666666,0.0,0.0
440,A_reference,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,80.16666666666667,0.0,214.5,0.0,0.0
440,A_reference,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,1.0,0.0,0.0,0.0,0.0,0.0,86.5,0.0,86.5,0.0,0.0
440,A_reference,37d3edc8cb9ad51b8ebf45a235721c16e2531be26385d150aef2b21d81a04cae,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,237.83333333333334,0.0,237.83333333333334,0.0,0.0
440,A_reference,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,46.833333333333336,63.666666666666664,177.5,0.3333333333333333,0.0
440,A_reference,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,102.5,0.0,380.3333333333333,0.0,0.3333333333333333
440,A_reference,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,56.166666666666664,0.0,193.0,0.0,0.0
440,A_reference,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,68.33333333333333,0.0,202.33333333333334,0.0,0.0
440,A_reference,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,134.66666666666666,0.0,134.66666666666666,0.0,0.0
440,A_reference,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,72.5,0.0,201.16666666666666,0.0,0.0
440,A_reference,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,112.33333333333333,69.66666666666667,242.33333333333334,0.3333333333333333,0.0
440,A_reference,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,1.0,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.0,68.16666666666667,63.666666666666664,131.5,0.3333333333333333,0.0
440,A_reference,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,88.33333333333333,0.0,202.33333333333334,0.0,0.0
440,A_reference,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,70.0,0.0,204.5,0.0,0.0
440,A_reference,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,86.16666666666667,0.0,204.5,0.0,0.0
440,A_reference,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,140.33333333333334,0.0,199.0,0.0,0.0
440,A_reference,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,63.166666666666664,0.0,198.66666666666666,0.0,0.0
440,A_long_reference,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,80.16666666666667,0.0,214.5,0.0,0.0
440,A_long_reference,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,1.0,0.0,0.0,0.0,0.0,0.0,86.5,0.0,86.5,0.0,0.0
440,A_long_reference,37d3edc8cb9ad51b8ebf45a235721c16e2531be26385d150aef2b21d81a04cae,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,237.83333333333334,0.0,237.83333333333334,0.0,0.0
