horizon,method,episode,source,role,condition,success,accident,delta_success,delta_accident,success_loss,new_accident,calls,controller_steps,completion_cost,intervention,no_trigger
220,RiskDetour,e34,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,74.0,0.0,0.0
220,RiskDetour,e35,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,82.0,0.0,0.0
220,RiskDetour,e36,37d3edc8cb9ad51b8ebf45a235721c16e2531be26385d150aef2b21d81a04cae,calibration,glass,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,220.0,0.0,0.0
220,RiskDetour,e37,37d3edc8cb9ad51b8ebf45a235721c16e2531be26385d150aef2b21d81a04cae,calibration,offpath,1.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,136.0,0.0,0.0
220,RiskDetour,e38,37d3edc8cb9ad51b8ebf45a235721c16e2531be26385d150aef2b21d81a04cae,calibration,noglass,1.0,0.0,0.0,0.0,0.0,0.0,137.5,0.0,137.5,0.0,0.0
220,RiskDetour,e39,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration,glass,0.0,0.0,-0.5,-0.5,0.5,0.0,3.0,218.0,220.0,1.0,0.0
220,RiskDetour,e40,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration,offpath,1.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,75.0,0.0,0.0
220,RiskDetour,e41,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration,noglass,1.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,76.0,0.0,0.0
220,RiskDetour,e42,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,calibration,glass,0.0,1.0,0.0,0.0,0.0,0.0,29.5,0.0,220.0,0.0,0.0
220,RiskDetour,e43,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,calibration,offpath,1.0,0.0,0.0,0.0,0.0,0.0,73.5,0.0,73.5,0.0,0.0
220,RiskDetour,e44,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,calibration,noglass,1.0,0.0,0.0,0.0,0.0,0.0,65.5,0.0,65.5,0.0,0.0
220,RiskDetour,e45,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,calibration,glass,0.0,1.0,0.0,0.0,0.0,0.0,46.5,0.0,220.0,0.0,0.0
220,RiskDetour,e46,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,calibration,offpath,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,1.0
220,RiskDetour,e47,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,calibration,noglass,0.5,0.0,0.0,0.0,0.0,0.0,151.0,0.0,151.0,0.0,0.0
220,DirectQ_sanity,e00,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,220.0,0.0,0.0
220,DirectQ_sanity,e01,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,101.0,0.0,0.0
220,DirectQ_sanity,e02,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,102.5,0.0,102.5,0.0,0.0
220,DirectQ_sanity,e03,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fitting,glass,1.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,79.0,0.0,0.0
220,DirectQ_sanity,e04,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,92.5,0.0,92.5,0.0,0.0
220,DirectQ_sanity,e05,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,88.0,0.0,0.0
220,DirectQ_sanity,e06,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,220.0,0.0,0.0
220,DirectQ_sanity,e07,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,84.5,0.0,84.5,0.0,0.0
220,DirectQ_sanity,e08,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,82.5,0.0,0.0
220,DirectQ_sanity,e09,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fitting,glass,0.5,0.0,0.0,0.0,0.0,0.0,143.5,0.0,143.5,0.0,0.0
220,DirectQ_sanity,e10,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,78.0,0.0,0.0
220,DirectQ_sanity,e11,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,72.5,0.0,72.5,0.0,0.0
220,DirectQ_sanity,e12,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,54.0,0.0,220.0,0.0,0.0
220,DirectQ_sanity,e13,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,94.0,0.0,0.0
220,DirectQ_sanity,e14,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,69.5,0.0,69.5,0.0,0.0
220,DirectQ_sanity,e15,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fitting,glass,1.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,68.0,0.0,0.0
220,DirectQ_sanity,e16,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fitting,offpath,0.5,0.5,0.0,0.0,0.0,0.0,75.5,0.0,147.5,0.0,0.0
220,DirectQ_sanity,e17,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fitting,noglass,0.5,0.0,0.0,0.0,0.0,0.0,150.5,0.0,150.5,0.0,0.0
220,DirectQ_sanity,e18,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,32.5,0.0,220.0,0.0,0.0
220,DirectQ_sanity,e19,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,120.5,0.0,120.5,0.0,0.0
220,DirectQ_sanity,e20,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,72.0,0.0,0.0
220,DirectQ_sanity,e21,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,98.0,0.0,220.0,0.0,0.0
220,DirectQ_sanity,e22,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,92.0,0.0,0.0
220,DirectQ_sanity,e23,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,75.0,0.0,0.0
220,DirectQ_sanity,e24,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,36.5,0.0,220.0,0.0,0.0
220,DirectQ_sanity,e25,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,88.5,0.0,0.0
220,DirectQ_sanity,e26,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,85.0,0.0,0.0
220,DirectQ_sanity,e27,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0,220.0,0.0,0.0
220,DirectQ_sanity,e28,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,87.5,0.0,0.0
220,DirectQ_sanity,e29,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,86.0,0.0,0.0
220,DirectQ_sanity,e30,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fitting,glass,0.0,0.5,0.0,0.0,0.0,0.0,154.0,0.0,220.0,0.0,0.0
220,DirectQ_sanity,e31,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,80.5,0.0,80.5,0.0,0.0
220,DirectQ_sanity,e32,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,76.5,0.0,76.5,0.0,0.0
220,DirectQ_sanity,e33,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,33.5,0.0,220.0,0.0,0.0
220,DirectQ_sanity,e34,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,74.0,0.0,0.0
220,DirectQ_sanity,e35,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,82.0,0.0,0.0
220,DirectQ_sanity,e36,37d3edc8cb9ad51b8ebf45a235721c16e2531be26385d150aef2b21d81a04cae,calibration,glass,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,220.0,0.0,0.0
220,DirectQ_sanity,e37,37d3edc8cb9ad51b8ebf45a235721c16e2531be26385d150aef2b21d81a04cae,calibration,offpath,1.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,136.0,0.0,0.0
220,DirectQ_sanity,e38,37d3edc8cb9ad51b8ebf45a235721c16e2531be26385d150aef2b21d81a04cae,calibration,noglass,1.0,0.0,0.0,0.0,0.0,0.0,137.5,0.0,137.5,0.0,0.0
220,DirectQ_sanity,e39,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration,glass,0.5,0.5,0.0,0.0,0.0,0.0,52.5,0.0,144.5,0.0,0.0
220,DirectQ_sanity,e40,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration,offpath,1.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,75.0,0.0,0.0
220,DirectQ_sanity,e41,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration,noglass,1.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,76.0,0.0,0.0
220,DirectQ_sanity,e42,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,calibration,glass,0.0,1.0,0.0,0.0,0.0,0.0,29.5,0.0,220.0,0.0,0.0
220,DirectQ_sanity,e43,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,calibration,offpath,1.0,0.0,0.0,0.0,0.0,0.0,73.5,0.0,73.5,0.0,0.0
220,DirectQ_sanity,e44,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,calibration,noglass,1.0,0.0,0.0,0.0,0.0,0.0,65.5,0.0,65.5,0.0,0.0
220,DirectQ_sanity,e45,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,calibration,glass,0.0,1.0,0.0,0.0,0.0,0.0,46.5,0.0,220.0,0.0,0.0
220,DirectQ_sanity,e46,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,calibration,offpath,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,1.0
220,DirectQ_sanity,e47,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,calibration,noglass,0.5,0.0,0.0,0.0,0.0,0.0,151.0,0.0,151.0,0.0,0.0
220,BenefitGate,e00,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,220.0,0.0,0.0
220,BenefitGate,e01,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,101.0,0.0,0.0
220,BenefitGate,e02,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,102.5,0.0,102.5,0.0,0.0
220,BenefitGate,e03,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fitting,glass,1.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,79.0,0.0,0.0
220,BenefitGate,e04,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,92.5,0.0,92.5,0.0,0.0
220,BenefitGate,e05,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,88.0,0.0,0.0
220,BenefitGate,e06,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,220.0,0.0,0.0
220,BenefitGate,e07,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,84.5,0.0,84.5,0.0,0.0
220,BenefitGate,e08,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,82.5,0.0,0.0
220,BenefitGate,e09,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fitting,glass,0.5,0.0,0.0,0.0,0.0,0.0,143.5,0.0,143.5,0.0,0.0
220,BenefitGate,e10,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,78.0,0.0,0.0
220,BenefitGate,e11,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,72.5,0.0,72.5,0.0,0.0
220,BenefitGate,e12,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,54.0,0.0,220.0,0.0,0.0
220,BenefitGate,e13,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,94.0,0.0,0.0
220,BenefitGate,e14,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,69.5,0.0,69.5,0.0,0.0
220,BenefitGate,e15,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fitting,glass,1.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,68.0,0.0,0.0
220,BenefitGate,e16,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fitting,offpath,0.5,0.5,0.0,0.0,0.0,0.0,75.5,0.0,147.5,0.0,0.0
220,BenefitGate,e17,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fitting,noglass,0.5,0.0,0.0,0.0,0.0,0.0,150.5,0.0,150.5,0.0,0.0
220,BenefitGate,e18,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,32.5,0.0,220.0,0.0,0.0
220,BenefitGate,e19,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,120.5,0.0,120.5,0.0,0.0
220,BenefitGate,e20,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,72.0,0.0,0.0
220,BenefitGate,e21,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,98.0,0.0,220.0,0.0,0.0
220,BenefitGate,e22,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,92.0,0.0,0.0
220,BenefitGate,e23,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,75.0,0.0,0.0
220,BenefitGate,e24,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,36.5,0.0,220.0,0.0,0.0
220,BenefitGate,e25,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,88.5,0.0,0.0
220,BenefitGate,e26,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,85.0,0.0,0.0
220,BenefitGate,e27,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0,220.0,0.0,0.0
220,BenefitGate,e28,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,87.5,0.0,0.0
220,BenefitGate,e29,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,86.0,0.0,0.0
220,BenefitGate,e30,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fitting,glass,0.0,0.5,0.0,0.0,0.0,0.0,154.0,0.0,220.0,0.0,0.0
220,BenefitGate,e31,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,80.5,0.0,80.5,0.0,0.0
220,BenefitGate,e32,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,76.5,0.0,76.5,0.0,0.0
220,BenefitGate,e33,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,33.5,0.0,220.0,0.0,0.0
220,BenefitGate,e34,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,74.0,0.0,0.0
220,BenefitGate,e35,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,82.0,0.0,0.0
220,BenefitGate,e36,37d3edc8cb9ad51b8ebf45a235721c16e2531be26385d150aef2b21d81a04cae,calibration,glass,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,220.0,0.0,0.0
220,BenefitGate,e37,37d3edc8cb9ad51b8ebf45a235721c16e2531be26385d150aef2b21d81a04cae,calibration,offpath,1.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,136.0,0.0,0.0
220,BenefitGate,e38,37d3edc8cb9ad51b8ebf45a235721c16e2531be26385d150aef2b21d81a04cae,calibration,noglass,1.0,0.0,0.0,0.0,0.0,0.0,137.5,0.0,137.5,0.0,0.0
220,BenefitGate,e39,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration,glass,0.5,0.5,0.0,0.0,0.0,0.0,52.5,0.0,144.5,0.0,0.0
220,BenefitGate,e40,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration,offpath,1.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,75.0,0.0,0.0
220,BenefitGate,e41,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration,noglass,1.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,76.0,0.0,0.0
220,BenefitGate,e42,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,calibration,glass,0.0,1.0,0.0,0.0,0.0,0.0,29.5,0.0,220.0,0.0,0.0
220,BenefitGate,e43,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,calibration,offpath,1.0,0.0,0.0,0.0,0.0,0.0,73.5,0.0,73.5,0.0,0.0
220,BenefitGate,e44,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,calibration,noglass,1.0,0.0,0.0,0.0,0.0,0.0,65.5,0.0,65.5,0.0,0.0
220,BenefitGate,e45,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,calibration,glass,0.0,1.0,0.0,0.0,0.0,0.0,46.5,0.0,220.0,0.0,0.0
220,BenefitGate,e46,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,calibration,offpath,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,1.0
220,BenefitGate,e47,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,calibration,noglass,0.5,0.0,0.0,0.0,0.0,0.0,151.0,0.0,151.0,0.0,0.0
220,RiskOnlyBenefit,e00,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,220.0,0.0,0.0
220,RiskOnlyBenefit,e01,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,101.0,0.0,0.0
220,RiskOnlyBenefit,e02,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,102.5,0.0,102.5,0.0,0.0
220,RiskOnlyBenefit,e03,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fitting,glass,1.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,79.0,0.0,0.0
220,RiskOnlyBenefit,e04,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fitting,offpath,0.0,0.0,-1.0,0.0,1.0,0.0,26.0,195.0,220.0,1.0,0.0
220,RiskOnlyBenefit,e05,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,88.0,0.0,0.0
220,RiskOnlyBenefit,e06,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,220.0,0.0,0.0
220,RiskOnlyBenefit,e07,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,84.5,0.0,84.5,0.0,0.0
220,RiskOnlyBenefit,e08,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,1.0,206.0,206.0,1.0,0.0
220,RiskOnlyBenefit,e09,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fitting,glass,0.5,0.0,0.0,0.0,0.0,0.0,143.5,0.0,143.5,0.0,0.0
220,RiskOnlyBenefit,e10,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,78.0,0.0,0.0
220,RiskOnlyBenefit,e11,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,72.5,0.0,72.5,0.0,0.0
220,RiskOnlyBenefit,e12,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,54.0,0.0,220.0,0.0,0.0
220,RiskOnlyBenefit,e13,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,94.0,0.0,0.0
220,RiskOnlyBenefit,e14,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,69.5,0.0,69.5,0.0,0.0
220,RiskOnlyBenefit,e15,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fitting,glass,1.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,68.0,0.0,0.0
220,RiskOnlyBenefit,e16,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fitting,offpath,0.5,0.5,0.0,0.0,0.0,0.0,75.5,0.0,147.5,0.0,0.0
220,RiskOnlyBenefit,e17,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fitting,noglass,1.0,0.0,0.5,0.0,0.0,0.0,14.0,170.0,183.0,1.0,0.0
