outer_fold,held_source,source,role,assignment_hash
5,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,held_out,
5,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,fit,9f7772aa55bb8147308fa0054d932c1f2968937046e0fc8250c971a0c3a2c4d4
5,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,calibration,fcf07261fbfca38d43bee137661869d885d9210893c585612125743d66403e3d
5,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fit,37b9d90b7c763e249af579d3ae99723af75d69f620bb14be2225c3e9cac6b269
5,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,calibration,b39ddbf31550d16c9d1ae5e31e9d379762535d48470001e037aa143bb13fcfd2
5,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fit,2dfd965d3556bdd4da1d3f018d43b963ec7d46cfb29d044a784dc99a8a48a2cb
5,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fit,61f7fa85b528849bab94604031a570cda2ed439c376640a57bda26bd313778e1
5,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fit,297996699f98aebee478b07f84cc80b888573867e9251678bf2e189f77445212
5,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,calibration,ee384d2be1bac3062f6c3fd2069f79b5f3bed2aee5eb9e264e3246ea8d63ded6
5,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fit,b2d345533f301601710dea38ce7d0cf1398355af117ca7d6d5eca9eb3c91b9d0
5,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,fit,01e9bb5debcdbb63faf2a6cafe4bc70670d9309572e074fbf2f558090d7959f0
5,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fit,04bc66897c915988287f28884bdb3f9c3fd37dfd9bdb8f57f2896499aecac18c
5,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,fit,739b76dffa65afe8fec2260cbaa59a2faa927d7c00acd103d656d18d48e7e963
5,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fit,5c2294506a0346a5815dcd6c20bd81c3e26353f269eb9de5563ee260a957f603
5,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fit,ad9ee421af099c30badbef41259007d86ef19bfb2dd584d014a092d0e81569ef
6,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,calibration,f92d66f0b8551eb411c3e281697f52c3c0e9dec6420ef40b7e0f04bd3ac5214f
6,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,calibration,de2391477f3b1ef5f0aa0db8add2dc55b6dce0164b1d8c5eead0287859a0e395
6,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,calibration,e7f93464b5763b3feac2547f4d7babf83d7883512d912f36e673e39ac2e87568
6,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,fit,5fa1f5f7c7f03ff756306fad7b3423da06d1ccf41e49e0053c720c85b7ca3a05
6,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,fit,07623c03056dba8b9d00c5acb4e8cd7ed2552d0cd925a26521249675cc517b35
6,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,calibration,eda7c173347920b4e9ecea2c0f70b7a6eabb78660bd4671f198d9493cf79e38d
6,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,held_out,
6,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,fit,1080797fe557857a74d2b40641a318afa0a70e1ddf461024aca7f4d6dc618c15
6,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fit,b54f838c86b76b573f2982b2951580589fb3686a9b7f9007b0ea5dfd034509d4
6,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,calibration,eafb4c89716d896eaa4f551c6a1142b646a330200d066f0d785a63c78bd19ea8
6,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fit,d0d08117c069a874e20e8acb1201fd8c5fc85b71461972cae4303c3ca80a340d
6,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fit,934d71f598b01b1c6a6512f42f6d963ac14e9100070c1da8acbf169cee6d1613
6,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fit,2f062ce477df3310c992376cfd6393d7ec896a53e0190a60ee08cd2f34cce259
6,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fit,915c2b0611f7ac20a6c959464d276df83f8f6f2b7ee86341b4fcfb6409b1c72b
6,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fit,3b6316e90507b352a2b9ec780f33595cd0bd9d0442beefeacf1dba7666f367b5
6,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,fit,8b4f013bce06d0a4541f949b1c956d9f9c71ec6a02f950625e2d39fae3ff0118
6,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fit,5e5fee79611047cdeeb964bd7136ed7823d662b8772b5bce0daa3e0c8d0e2663
6,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,fit,8a72e0e09bc1eaa29947c37e3b74ce3075ccd6ee4f91c461085db29af394bab0
6,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fit,57621f9021d3cabbaad4c3fbba02951d474f6c5cf8e838a9d89c3b3809f0a9e4
6,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fit,5b189596017630c505602db64ebcf2033547df544d3a7b18225cb0dcd4a1cc2e
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fit,1f64d9623d0fe1f5720776f0cddb22cc15a5dc9f08a0592e76f9026eb5f29f77
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,calibration,e0c870057ff455bbd785a0176405d842a5704fbf09344c8883a52d95ef7f88e4
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,fit,05d3900ac284b4470cee281f0499f7313335565829b6241ec99b10f708354a2b
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,fit,89bd27e67957f43e414184f51f2e9320265d31d5f5d94f70bff1162ce1e1ddd0
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,fit,32e2caeb67b6f3609762e5ecf332f39768220d8ca75f3a29cf7c63fca7424bf7
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,fit,b00396c251c46b02233a97922f26aa1b6d81b404ce9dd03998289b6d7ecbbaab
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,fit,7f0e60630c4c59a63a80bfd2b5323487744bbb8498679e1ccd3aa7c870730e8a
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,held_out,
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,calibration,ed8c9532fcb196c01dd01f5651b9bee8aa025a5e4842c4b34ee5bf8cc5d44e88
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fit,196d33f8003542bbdadf71e9b031cdf03da3606c37188811c5fd89db5719af34
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fit,956a112f4a6aed32d5fd7b48b614b2ad4d9236f4bca9303055510c5d798fc36b
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,calibration,ec7994d985ef2c2d3a3760b43ca0a66629d9547d4fbb4ceb2ede05fd126f417d
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fit,cdd60094dbd697687ef740503eaa731fe56af51b1e003a80cc5106c4f5f9c878
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fit,cddcd8ee2ad40d24d064d6d4349f89d397bcee99b76d97436dce682ac2c29c2c
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,d36b439010dd33a6771f8819e4dafa36f6395790450bd4c109e13cc521935c1a
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,fit,35bfc78025de938fe0de43f1c41f3fe4c133ff855592da382a1a106bacc7cb3b
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,calibration,e5d04dae776ac01ee77baaefba16fa6493b0f26e3032085f38ad0789d652d9b5
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,fit,0a5c4f67a9515d355e1d4c805b6fdcf56eb3ad6bdb59618cfd1c96037d708778
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fit,5b919bd28609c54483e2f4a799a5068ec867d4916d0a3059301c720db27e927e
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fit,588181bdea9ae2062ca9ba761dbe8ae61586c2e4284c8a6b4a6b3c856470f838
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fit,bb6e1f68e261fd826c6f1c5e00b6eac61de7743c64530d46c967fe3dfcf51ce7
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,calibration,d7d6be56f85b2a55ded3b3cbced381a762616e456b40ac63b0bf0e5834f91861
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,fit,9572839c702a308951461e3bd24b8ed646990a1b94103f0b0e7a0917d9e21d9b
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,calibration,ee40a5722a61bb2d0015453b85602939628ca8153bf5f71d58ff958ba64401bd
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,fit,819acffe1fe6c729a1a7a8f8fe4565c2779c3d7423b709dac38064538eafb532
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,fit,042e7bfa5f58d61d06fe09c5c376e870c17a9061fc5cb477f45c48fd95c2bc8e
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration,e15fd4b66fa7a181154e8e41d73bd7587dd3e80f57ef96ac5f28e04fed9d2660
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,fit,96263cb81635d6ac23d0495180c828ff579bd9c3daf4f33efdd4621f742edafe
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,held_out,
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fit,30b05eadad250eb8cdd79e986d1b047093e3051d624ad9d06815454bc7fa31a2
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fit,7c05b6d8d3b7e69c3caf20a7e4e68175f4021c0d4fd598cba35066fbf82d1f1f
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fit,b5b0eeda28631034ebc417a702b67cbd1c457aa8fab2bc57d5b8a9f9dc8eccae
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fit,5ba15a52999e87e2e14430c88b1039a8bf8558f356bee3d6dfcc05ced7012e9d
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fit,95e376a1474ffeb31de36a40efc5fb72d31ee55d1c962b31c995323e8fb6fb73
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fit,8671652be5e46f96eefd762b5feb112bf26182ecdf61cc61ded1c1eebe56dd79
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,fit,1bfaddd5b641c6b6bf2b19c47b0ce5db2d7c9a38ca2400312382fe6ff16dbc66
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,calibration,fb1e474a09be32717fee1b3b0b0d370c4e210f719aa3be7a637da67906f374a9
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,fit,b7468324db31253beb6ee862b7f0f79c75a58527b457ffd1018adb6e1b304505
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,be3ff47c93f78208c4b349828378579213e5fb531039976ee9b3848953695e54
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fit,94d42f39b1c02b72c2f9da461eb06f30138e9b04893a0a2a87b12881abae0d1e
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,calibration,c4515434ece5cf24cdb3653dad3d9c13ee921b9677f7e9b34e69c29817d8a193
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fit,5218098abdd2581197349c6157297e8c35813cd9c6a4c3fcaf294d11a71d8779
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,fit,c1b1c3d7818780f5c3186e3f48d6db5e5cea4753c30802c81ad8b9da2256fa6b
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,fit,49a530f6cbaee1e83f65de3e6fe8c8744ff39552f23492b877bcfa5120dede52
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,fit,10d5b8858357ad6f1637ad91bc525a2b409708f0b71e8f7d17dbd8d09354d5bd
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,fit,a84a3b72ae2ae092462ca30f16c148db210019672dea9cb951644013d51c6e4b
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration,f7e2d64ae162d748b98efaa714ff4468834f2a96628e81782c55f93a43a7ec13
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,calibration,dbed30c93a6d1af44bc47040cc8bef7775c698100b94de253cacdc801e309ba2
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fit,bc51958a2c1e83e190815465999a5cd87b9faae4fc06069058601c342474d44d
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,held_out,
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fit,0b4ebe1ad16903d783c83fb4c6c5f098e0c91f7b9cb0b548748e8606c7e598ae
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fit,79b18577aa263db04bca2d67aede1d58d4c3c5d43edd0e8eed117d7d7791c0a8
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fit,25efd5abd24f23b506f0f598e563673720a0bd807a6df3eaa60cdad0ffdf8344
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fit,747eae303ac9633c03464cbe18a473c02e4650ab63b09b3255717f435d647446
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fit,bdd7952e1b89e896a54bd1fb91503ae4fc0f6c284fc17d28efa862c6cdb2e7da
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,fit,8044e557b11aad407790aba214978b5e06f9458a1fa5b36c2e261bef1f79abc3
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fit,65fbb7b26a87806d3cd294464ec7c85e8bb2cea1c71ee3e63846265395623a6d
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,calibration,f5fec17ed855dc6c37765b5d7efcd8f14e18eaf3a0e56af4671411f515d95503
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,c87ed9a3e9212869a753d422b4ded0a0827598672e9e6a95eee1bd4eff21046b
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fit,8ae9823df91d82e9f58fb9994e8b2d5fb0567a6936c4292acc28b4ca2787137f
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fit,545f58184ba96437154e19258daec19ba130b578a24871218ae9938200af184d
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fit,036a90bfec3e8b8b0d318dcc8889e168b64b2aacd16e2618ea546b41867c5ab3
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,fit,8154af98dfafe27f67db7d711bdaceeaad519c50ac5a52c8444b49ee812a3745
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,fit,7e8d19d2f324a00e9a4d71f9223cc52e010c69f07acafcf5ba432cc411c159ba
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,fit,e6c076da7b5c092ea6a3f00def01dcba159690d48acd174596c0f5ef6c054f5b
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,calibration,ef31bcbb3102583d950860c78bd17a8af3107b0fcf6d509444cb8f788f0b24e5
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration,fd2cfa6644cfd819e5e82768c39edc77caba6bf63c743d4b8f165b72e0c10257
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,fit,245ae9b19c4c929f7c306b4c7193482b8dcc5e9661dab6c7f2853c53191c4f1b
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fit,c13709f9656a1a6ab77cd74b99c24b81c0e7bd89bdd2cfbcda44fd63505aa1c6
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fit,26264dbcb4ba6be5374e3b7f299ce367166310d2e9e9dbb8a3c9ecdb8c69aac3
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,held_out,
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,calibration,f448fff20714e7a5952ab1d3d09acae9e1ff189ffa3b48e951a564e93302b7af
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,calibration,f09d06910ca28f0b6422ea46afc97be0e60b7295d6be27abaa551cd7667c9b93
