component,group_type,group_value,method,scalar_utility,task_success_rate,catastrophe_rate,intervention_rate,raw_decisions,strict_base_recall,raw_strict_base_states,strict_detour_recall,raw_strict_detour_states,strict_retreat_recall,raw_strict_retreat_states,detour_retreat_balanced_accuracy,strict_choice_macro_f1,balanced_accuracy,macro_f1,detour_recall,retreat_recall,raw_target_detour_pred_detour,raw_target_detour_pred_retreat,raw_target_retreat_pred_detour,raw_target_retreat_pred_retreat,weighted_confusion_matrix,base_recall,intervention_recall,auroc,auprc,raw_base_states,raw_intervention_states
oracle_hybrid,family,offpath,ADR-tiny-nonlinear-choice/LearnedGate+OracleChoice,0.7607843137254903,0.7725490196078433,0.011764705882352941,0.4137254901960784,86,0.5694444444444444,24,0.25,4,,0,0.25,0.2300564971751412,,,,,,,,,,,,,,,
oracle_hybrid,family,offpath,ADR-tiny-nonlinear-choice/LearnedGate+LearnedChoice,0.7607843137254903,0.7725490196078433,0.011764705882352941,0.4137254901960784,86,0.5694444444444444,24,0.25,4,,0,0.25,0.2300564971751412,,,,,,,,,,,,,,,
conditional_choice,family,offpath,ADR-linear-full,,,,,4,,,,,,,,,0.75,0.42857142857142855,0.75,,3,1,0,0,"[[3.0, 1.0], [0.0, 0.0]]",,,,,,
conditional_choice,family,offpath,ADR-linear-split,,,,,4,,,,,,,,,0.75,0.42857142857142855,0.75,,3,1,0,0,"[[3.0, 1.0], [0.0, 0.0]]",,,,,,
conditional_choice,family,offpath,ADR-tiny-nonlinear-choice,,,,,4,,,,,,,,,1.0,0.5,1.0,,4,0,0,0,"[[4.0, 0.0], [0.0, 0.0]]",,,,,,
conditional_choice,family,offpath,Fixed-Detour diagnostic,,,,,4,,,,,,,,,1.0,0.5,1.0,,4,0,0,0,"[[4.0, 0.0], [0.0, 0.0]]",,,,,,
conditional_choice,family,offpath,Condition-only choice diagnostic,,,,,4,,,,,,,,,1.0,0.5,1.0,,4,0,0,0,"[[4.0, 0.0], [0.0, 0.0]]",,,,,,
conditional_choice,family,offpath,Horizon-only choice diagnostic,,,,,4,,,,,,,,,1.0,0.5,1.0,,4,0,0,0,"[[4.0, 0.0], [0.0, 0.0]]",,,,,,
benefit_gate,family,offpath,ADR-linear-full,,,,0.4284313725490196,86,,,,,,,,,0.4122549019607843,,,,,,,,,0.5745098039215686,0.25,0.5728975744447883,0.07328221245545849,82,4
benefit_gate,family,offpath,ADR-linear-split,,,,0.4872549019607843,86,,,,,,,,,0.3805555555555556,,,,,,,,,0.5111111111111112,0.25,0.5728975744447883,0.07328221245545849,82,4
benefit_gate,family,offpath,ADR-tiny-nonlinear-choice,,,,0.4137254901960784,86,,,,,,,,,0.41960784313725485,,,,,,,,,0.5892156862745097,0.25,0.5728975744447883,0.07328221245545849,82,4
composed_router,horizon,10,Base,0.08333333333333338,0.5000000000000002,0.41666666666666674,0.0,63,1.0,11,0.0,11,0.0,9,0.0,0.14492753623188404,,,,,,,,,,,,,,,
composed_router,horizon,10,Always Detour,0.25833333333333336,0.45833333333333354,0.20000000000000007,1.0,63,0.0,11,1.0,11,0.0,9,0.5,0.19913419913419914,,,,,,,,,,,,,,,
composed_router,horizon,10,Always Retreat,-0.1833333333333334,0.0,0.1833333333333334,1.0,63,0.0,11,0.0,11,1.0,9,0.5,0.15238095238095237,,,,,,,,,,,,,,,
composed_router,horizon,10,Risk->Retreat,0.11666666666666671,0.43333333333333346,0.3166666666666668,0.3333333333333334,63,0.8125,11,0.0,11,0.625,9,0.3125,0.3615154908547966,,,,,,,,,,,,,,,
composed_router,horizon,10,Risk->Detour,0.1833333333333334,0.4500000000000002,0.2666666666666667,0.4500000000000002,63,0.5,11,0.5555555555555556,11,0.0,9,0.2777777777777778,0.3262989016413675,,,,,,,,,,,,,,,
composed_router,horizon,10,Risk->BestFixed,0.1833333333333334,0.4500000000000002,0.2666666666666667,0.4500000000000002,63,0.5,11,0.5555555555555556,11,0.0,9,0.2777777777777778,0.3313039066463725,,,,,,,,,,,,,,,
composed_router,horizon,10,Risk+TwoStage,0.16666666666666674,0.43333333333333346,0.2666666666666668,0.4000000000000001,63,0.625,11,0.1111111111111111,11,0.5,9,0.3055555555555556,0.3733122535390431,,,,,,,,,,,,,,,
composed_router,horizon,10,SB-Risk+TwoStage,0.16666666666666674,0.43333333333333346,0.2666666666666668,0.4000000000000001,63,0.625,11,0.1111111111111111,11,0.5,9,0.3055555555555556,0.3733122535390431,,,,,,,,,,,,,,,
composed_router,horizon,10,DirectChoice,0.1583333333333334,0.43333333333333346,0.2750000000000001,0.47500000000000026,63,0.5625,11,0.2222222222222222,11,0.5,9,0.3611111111111111,0.3430369903553094,,,,,,,,,,,,,,,
composed_router,horizon,10,DirectQ,0.22499999999999998,0.5083333333333335,0.2833333333333334,0.36666666666666675,63,0.875,11,0.16666666666666666,11,0.375,9,0.2708333333333333,0.3869631826043984,,,,,,,,,,,,,,,
composed_router,horizon,10,SB-DirectQ,0.20833333333333334,0.47500000000000026,0.2666666666666668,0.36666666666666675,63,0.625,11,0.16666666666666666,11,0.5,9,0.3333333333333333,0.4075395536237729,,,,,,,,,,,,,,,
composed_router,horizon,10,PairwiseAdvantage,0.22499999999999998,0.5083333333333335,0.2833333333333334,0.36666666666666675,63,0.875,11,0.16666666666666666,11,0.375,9,0.2708333333333333,0.3869631826043984,,,,,,,,,,,,,,,
composed_router,horizon,10,OutcomeRouter,0.25833333333333336,0.45833333333333354,0.20000000000000007,0.4500000000000002,63,0.5625,11,0.3888888888888889,11,0.5,9,0.4444444444444444,0.45887486364344715,,,,,,,,,,,,,,,
composed_router,horizon,10,SB-OutcomeRouter,0.22500000000000003,0.47500000000000026,0.2500000000000001,0.4000000000000001,63,0.625,11,0.2777777777777778,11,0.5,9,0.3888888888888889,0.41560774769729997,,,,,,,,,,,,,,,
composed_router,horizon,10,SB-COR,0.18333333333333338,0.45833333333333354,0.2750000000000001,0.3500000000000001,63,0.625,11,0.16666666666666666,11,0.5,9,0.3333333333333333,0.39530556980018544,,,,,,,,,,,,,,,
composed_router,horizon,10,OutcomeRouter-hidden-only,0.2750000000000001,0.46666666666666695,0.19166666666666674,0.47500000000000014,63,0.5625,11,0.4444444444444444,11,0.5,9,0.4722222222222222,0.4877046489949716,,,,,,,,,,,,,,,
composed_router,horizon,10,OutcomeRouter-state-action-only,0.15000000000000005,0.46666666666666684,0.3166666666666667,0.42500000000000016,63,0.5625,11,0.3333333333333333,11,0.0,9,0.16666666666666666,0.2340382186366785,,,,,,,,,,,,,,,
composed_router,horizon,10,Condition-only diagnostic,0.2833333333333334,0.5500000000000003,0.2666666666666668,0.43333333333333335,63,1.0,11,0.3333333333333333,11,0.125,9,0.22916666666666666,0.4332539348932791,,,,,,,,,,,,,,,
composed_router,horizon,10,Horizon-only diagnostic,0.20833333333333343,0.45833333333333354,0.25000000000000006,0.6500000000000004,63,0.375,11,0.6666666666666666,11,0.0,9,0.3333333333333333,0.28315412186379924,,,,,,,,,,,,,,,
composed_router,horizon,10,ADR-linear-full,0.25000000000000006,0.5083333333333335,0.2583333333333334,0.46666666666666684,63,0.6875,11,0.3888888888888889,11,0.375,9,0.3819444444444444,0.4317075618445482,,,,,,,,,,,,,,,
composed_router,horizon,10,ADR-linear-split,0.23333333333333334,0.45833333333333354,0.2250000000000001,0.5166666666666669,63,0.5,11,0.2777777777777778,11,0.625,9,0.4513888888888889,0.4239708127789523,,,,,,,,,,,,,,,
composed_router,horizon,10,ADR-tiny-nonlinear-choice,0.2916666666666667,0.5166666666666669,0.2250000000000001,0.46666666666666684,63,0.6875,11,0.4444444444444444,11,0.625,9,0.5347222222222222,0.5877991162411873,,,,,,,,,,,,,,,
composed_router,horizon,10,Oracle upper bound diagnostic,0.5750000000000003,0.6250000000000003,0.05000000000000002,0.3916666666666668,63,1.0,11,1.0,11,1.0,9,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,horizon,10,ADR-linear-full/OracleGate+OracleChoice,0.5750000000000003,0.6250000000000003,0.05000000000000002,0.3916666666666668,63,1.0,11,1.0,11,1.0,9,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,horizon,10,ADR-linear-full/OracleGate+LearnedChoice,0.41666666666666674,0.5833333333333336,0.16666666666666674,0.3916666666666668,63,1.0,11,0.6666666666666666,11,0.5,9,0.5833333333333333,0.6500431406384815,,,,,,,,,,,,,,,
oracle_hybrid,horizon,10,ADR-linear-full/LearnedGate+OracleChoice,0.34166666666666673,0.5333333333333335,0.19166666666666674,0.46666666666666684,63,0.6875,11,0.5555555555555556,11,0.875,9,0.7152777777777778,0.7283532366264236,,,,,,,,,,,,,,,
oracle_hybrid,horizon,10,ADR-linear-full/LearnedGate+LearnedChoice,0.25000000000000006,0.5083333333333335,0.2583333333333334,0.46666666666666684,63,0.6875,11,0.3888888888888889,11,0.375,9,0.3819444444444444,0.4317075618445482,,,,,,,,,,,,,,,
oracle_hybrid,horizon,10,ADR-linear-split/OracleGate+OracleChoice,0.5750000000000003,0.6250000000000003,0.05000000000000002,0.3916666666666668,63,1.0,11,1.0,11,1.0,9,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,horizon,10,ADR-linear-split/OracleGate+LearnedChoice,0.48333333333333367,0.5833333333333336,0.10000000000000002,0.3916666666666668,63,1.0,11,0.7222222222222222,11,0.625,9,0.6736111111111112,0.7350543478260869,,,,,,,,,,,,,,,
oracle_hybrid,horizon,10,ADR-linear-split/LearnedGate+OracleChoice,0.325,0.5000000000000002,0.17500000000000007,0.5166666666666669,63,0.5,11,0.5555555555555556,11,1.0,9,0.7777777777777778,0.6964998825463941,,,,,,,,,,,,,,,
oracle_hybrid,horizon,10,ADR-linear-split/LearnedGate+LearnedChoice,0.23333333333333334,0.45833333333333354,0.2250000000000001,0.5166666666666669,63,0.5,11,0.2777777777777778,11,0.625,9,0.4513888888888889,0.4239708127789523,,,,,,,,,,,,,,,
oracle_hybrid,horizon,10,ADR-tiny-nonlinear-choice/OracleGate+OracleChoice,0.5750000000000003,0.6250000000000003,0.05000000000000002,0.3916666666666668,63,1.0,11,1.0,11,1.0,9,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,horizon,10,ADR-tiny-nonlinear-choice/OracleGate+LearnedChoice,0.5250000000000004,0.6083333333333336,0.08333333333333336,0.3916666666666668,63,1.0,11,0.8888888888888888,11,0.75,9,0.8194444444444444,0.8654012079378774,,,,,,,,,,,,,,,
oracle_hybrid,horizon,10,ADR-tiny-nonlinear-choice/LearnedGate+OracleChoice,0.34166666666666673,0.5333333333333335,0.19166666666666674,0.46666666666666684,63,0.6875,11,0.5555555555555556,11,0.875,9,0.7152777777777778,0.7283532366264236,,,,,,,,,,,,,,,
oracle_hybrid,horizon,10,ADR-tiny-nonlinear-choice/LearnedGate+LearnedChoice,0.2916666666666667,0.5166666666666669,0.2250000000000001,0.46666666666666684,63,0.6875,11,0.4444444444444444,11,0.625,9,0.5347222222222222,0.5877991162411873,,,,,,,,,,,,,,,
conditional_choice,horizon,10,ADR-linear-full,,,,,20,,,,,,,,,0.5833333333333333,0.5824561403508772,0.6666666666666666,0.5,7,4,5,4,"[[6.0, 3.0], [4.0, 4.0]]",,,,,,
conditional_choice,horizon,10,ADR-linear-split,,,,,20,,,,,,,,,0.6736111111111112,0.6739319965126417,0.7222222222222222,0.625,8,3,4,5,"[[6.5, 2.5], [3.0, 5.0]]",,,,,,
conditional_choice,horizon,10,ADR-tiny-nonlinear-choice,,,,,20,,,,,,,,,0.8194444444444444,0.8210526315789474,0.8888888888888888,0.75,10,1,3,6,"[[8.0, 1.0], [2.0, 6.0]]",,,,,,
conditional_choice,horizon,10,Fixed-Detour diagnostic,,,,,20,,,,,,,,,0.5,0.34615384615384615,1.0,0.0,11,0,9,0,"[[9.0, 0.0], [8.0, 0.0]]",,,,,,
conditional_choice,horizon,10,Condition-only choice diagnostic,,,,,20,,,,,,,,,0.3680555555555556,0.3358139534883721,0.6111111111111112,0.125,7,4,8,1,"[[5.5, 3.5], [7.0, 1.0]]",,,,,,
conditional_choice,horizon,10,Horizon-only choice diagnostic,,,,,20,,,,,,,,,0.5,0.34615384615384615,1.0,0.0,11,0,9,0,"[[9.0, 0.0], [8.0, 0.0]]",,,,,,
benefit_gate,horizon,10,ADR-linear-full,,,,0.46666666666666684,63,,,,,,,,,0.6782407407407407,,,,,,,,,0.6157407407407407,0.7407407407407408,0.6391722529874674,0.6236591800096946,40,23
benefit_gate,horizon,10,ADR-linear-split,,,,0.5166666666666669,63,,,,,,,,,0.6782407407407407,,,,,,,,,0.5601851851851851,0.7962962962962963,0.6391722529874674,0.6236591800096946,40,23
benefit_gate,horizon,10,ADR-tiny-nonlinear-choice,,,,0.46666666666666684,63,,,,,,,,,0.6782407407407407,,,,,,,,,0.6157407407407407,0.7407407407407408,0.6391722529874674,0.6236591800096946,40,23
composed_router,horizon,20,Base,0.20000000000000004,0.5666666666666669,0.36666666666666675,0.0,63,1.0,16,0.0,8,0.0,5,0.0,0.23728813559322035,,,,,,,,,,,,,,,
composed_router,horizon,20,Always Detour,0.3583333333333334,0.49166666666666686,0.1333333333333334,1.0,63,0.0,16,1.0,8,0.0,5,0.5,0.16666666666666666,,,,,,,,,,,,,,,
composed_router,horizon,20,Always Retreat,-0.1666666666666667,0.0,0.1666666666666667,1.0,63,0.0,16,0.0,8,1.0,5,0.5,0.06824146981627296,,,,,,,,,,,,,,,
composed_router,horizon,20,Risk->Retreat,0.18333333333333338,0.5000000000000002,0.3166666666666667,0.3166666666666667,63,0.8214285714285714,16,0.0,8,0.5,5,0.25,0.3266158315177923,,,,,,,,,,,,,,,
composed_router,horizon,20,Risk->Detour,0.32500000000000007,0.5333333333333335,0.20833333333333337,0.5166666666666668,63,0.42857142857142855,16,0.625,8,0.0,5,0.3125,0.3224875966308988,,,,,,,,,,,,,,,
composed_router,horizon,20,Risk->BestFixed,0.3583333333333334,0.5500000000000003,0.1916666666666667,0.5000000000000002,63,0.5,16,0.625,8,0.25,5,0.4375,0.4706922162804516,,,,,,,,,,,,,,,
composed_router,horizon,20,Risk+TwoStage,0.2833333333333334,0.5333333333333337,0.2500000000000001,0.4750000000000001,63,0.5357142857142857,16,0.5,8,0.25,5,0.375,0.4552832674571805,,,,,,,,,,,,,,,
composed_router,horizon,20,SB-Risk+TwoStage,0.2833333333333334,0.5333333333333337,0.2500000000000001,0.4750000000000001,63,0.5357142857142857,16,0.5,8,0.25,5,0.375,0.4552832674571805,,,,,,,,,,,,,,,
composed_router,horizon,20,DirectChoice,0.4000000000000001,0.5583333333333336,0.1583333333333334,0.45833333333333337,63,0.6071428571428571,16,0.625,8,0.25,5,0.4375,0.4890983711683981,,,,,,,,,,,,,,,
composed_router,horizon,20,DirectQ,0.25000000000000006,0.5166666666666669,0.2666666666666668,0.34166666666666673,63,0.7857142857142857,16,0.25,8,0.25,5,0.25,0.45440833676127795,,,,,,,,,,,,,,,
composed_router,horizon,20,SB-DirectQ,0.1666666666666667,0.49166666666666686,0.32500000000000007,0.35833333333333345,63,0.6428571428571429,16,0.125,8,0.25,5,0.1875,0.3565944687734249,,,,,,,,,,,,,,,
composed_router,horizon,20,PairwiseAdvantage,0.25000000000000006,0.5166666666666669,0.2666666666666668,0.34166666666666673,63,0.7857142857142857,16,0.25,8,0.25,5,0.25,0.45440833676127795,,,,,,,,,,,,,,,
composed_router,horizon,20,OutcomeRouter,0.30833333333333335,0.5583333333333336,0.25000000000000006,0.42500000000000016,63,0.6428571428571429,16,0.375,8,0.25,5,0.3125,0.4236925275757005,,,,,,,,,,,,,,,
composed_router,horizon,20,SB-OutcomeRouter,0.325,0.5583333333333336,0.2333333333333334,0.42500000000000016,63,0.6428571428571429,16,0.375,8,0.25,5,0.3125,0.4236925275757005,,,,,,,,,,,,,,,
composed_router,horizon,20,SB-COR,0.30833333333333335,0.5583333333333336,0.25000000000000006,0.40833333333333344,63,0.6428571428571429,16,0.375,8,0.25,5,0.3125,0.4236925275757005,,,,,,,,,,,,,,,
composed_router,horizon,20,OutcomeRouter-hidden-only,0.3083333333333334,0.5500000000000003,0.24166666666666672,0.47500000000000014,63,0.5357142857142857,16,0.5,8,0.25,5,0.375,0.45714285714285713,,,,,,,,,,,,,,,
composed_router,horizon,20,OutcomeRouter-state-action-only,0.2500000000000001,0.5833333333333336,0.3333333333333334,0.3750000000000001,63,0.7142857142857143,16,0.375,8,0.0,5,0.1875,0.3388850563384908,,,,,,,,,,,,,,,
composed_router,horizon,20,Condition-only diagnostic,0.40000000000000024,0.6000000000000003,0.20000000000000004,0.43333333333333335,63,0.9285714285714286,16,0.25,8,0.25,5,0.25,0.4481074481074481,,,,,,,,,,,,,,,
composed_router,horizon,20,Horizon-only diagnostic,0.1916666666666667,0.49166666666666686,0.3000000000000001,0.6000000000000002,63,0.35714285714285715,16,0.5,8,0.0,5,0.25,0.23510048510048512,,,,,,,,,,,,,,,
composed_router,horizon,20,ADR-linear-full,0.25833333333333336,0.5166666666666669,0.2583333333333334,0.3833333333333334,63,0.7142857142857143,16,0.375,8,0.25,5,0.3125,0.4821808112558001,,,,,,,,,,,,,,,
composed_router,horizon,20,ADR-linear-split,0.23333333333333334,0.5000000000000002,0.2666666666666668,0.41666666666666674,63,0.6428571428571429,16,0.375,8,0.125,5,0.25,0.3976161616161616,,,,,,,,,,,,,,,
composed_router,horizon,20,ADR-tiny-nonlinear-choice,0.25833333333333336,0.5000000000000002,0.24166666666666672,0.4000000000000001,63,0.7142857142857143,16,0.25,8,0.5,5,0.375,0.5282269813519814,,,,,,,,,,,,,,,
composed_router,horizon,20,Oracle upper bound diagnostic,0.7083333333333336,0.7083333333333336,0.0,0.3833333333333334,63,1.0,16,1.0,8,1.0,5,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,horizon,20,ADR-linear-full/OracleGate+OracleChoice,0.7083333333333336,0.7083333333333336,0.0,0.3833333333333334,63,1.0,16,1.0,8,1.0,5,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,horizon,20,ADR-linear-full/OracleGate+LearnedChoice,0.6500000000000004,0.7000000000000003,0.05000000000000002,0.3833333333333334,63,1.0,16,0.875,8,0.25,5,0.5625,0.7512195121951218,,,,,,,,,,,,,,,
oracle_hybrid,horizon,20,ADR-linear-full/LearnedGate+OracleChoice,0.30833333333333335,0.5333333333333335,0.2250000000000001,0.3833333333333334,63,0.7142857142857143,16,0.375,8,0.75,5,0.5625,0.6246325980809884,,,,,,,,,,,,,,,
oracle_hybrid,horizon,20,ADR-linear-full/LearnedGate+LearnedChoice,0.25833333333333336,0.5166666666666669,0.2583333333333334,0.3833333333333334,63,0.7142857142857143,16,0.375,8,0.25,5,0.3125,0.4821808112558001,,,,,,,,,,,,,,,
oracle_hybrid,horizon,20,ADR-linear-split/OracleGate+OracleChoice,0.7083333333333336,0.7083333333333336,0.0,0.3833333333333334,63,1.0,16,1.0,8,1.0,5,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,horizon,20,ADR-linear-split/OracleGate+LearnedChoice,0.6500000000000004,0.7083333333333336,0.05833333333333335,0.3833333333333334,63,1.0,16,1.0,8,0.125,5,0.5625,0.7134099616858237,,,,,,,,,,,,,,,
oracle_hybrid,horizon,20,ADR-linear-split/LearnedGate+OracleChoice,0.30833333333333335,0.5166666666666669,0.20833333333333337,0.41666666666666674,63,0.6428571428571429,16,0.375,8,1.0,5,0.6875,0.6572121212121212,,,,,,,,,,,,,,,
oracle_hybrid,horizon,20,ADR-linear-split/LearnedGate+LearnedChoice,0.23333333333333334,0.5000000000000002,0.2666666666666668,0.41666666666666674,63,0.6428571428571429,16,0.375,8,0.125,5,0.25,0.3976161616161616,,,,,,,,,,,,,,,
oracle_hybrid,horizon,20,ADR-tiny-nonlinear-choice/OracleGate+OracleChoice,0.7083333333333336,0.7083333333333336,0.0,0.3833333333333334,63,1.0,16,1.0,8,1.0,5,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,horizon,20,ADR-tiny-nonlinear-choice/OracleGate+LearnedChoice,0.6583333333333337,0.691666666666667,0.03333333333333335,0.3833333333333334,63,1.0,16,0.875,8,0.5,5,0.6875,0.8454545454545453,,,,,,,,,,,,,,,
oracle_hybrid,horizon,20,ADR-tiny-nonlinear-choice/LearnedGate+OracleChoice,0.325,0.5333333333333335,0.20833333333333337,0.4000000000000001,63,0.7142857142857143,16,0.375,8,1.0,5,0.6875,0.6730011261261261,,,,,,,,,,,,,,,
oracle_hybrid,horizon,20,ADR-tiny-nonlinear-choice/LearnedGate+LearnedChoice,0.25833333333333336,0.5000000000000002,0.24166666666666672,0.4000000000000001,63,0.7142857142857143,16,0.25,8,0.5,5,0.375,0.5282269813519814,,,,,,,,,,,,,,,
conditional_choice,horizon,20,ADR-linear-full,,,,,13,,,,,,,,,0.5625,0.5555555555555556,0.875,0.25,7,1,3,2,"[[7.0, 1.0], [3.0, 1.0]]",,,,,,
conditional_choice,horizon,20,ADR-linear-split,,,,,13,,,,,,,,,0.5625,0.5213675213675213,1.0,0.125,8,0,4,1,"[[8.0, 0.0], [3.5, 0.5]]",,,,,,
conditional_choice,horizon,20,ADR-tiny-nonlinear-choice,,,,,13,,,,,,,,,0.6875,0.6974789915966386,0.875,0.5,7,1,2,3,"[[7.0, 1.0], [2.0, 2.0]]",,,,,,
conditional_choice,horizon,20,Fixed-Detour diagnostic,,,,,13,,,,,,,,,0.5,0.4,1.0,0.0,8,0,5,0,"[[8.0, 0.0], [4.0, 0.0]]",,,,,,
conditional_choice,horizon,20,Condition-only choice diagnostic,,,,,13,,,,,,,,,0.375,0.37777777777777777,0.5,0.25,4,4,4,1,"[[4.0, 4.0], [3.0, 1.0]]",,,,,,
conditional_choice,horizon,20,Horizon-only choice diagnostic,,,,,13,,,,,,,,,0.5,0.4,1.0,0.0,8,0,5,0,"[[8.0, 0.0], [4.0, 0.0]]",,,,,,
benefit_gate,horizon,20,ADR-linear-full,,,,0.3833333333333334,63,,,,,,,,,0.5532407407407407,,,,,,,,,0.6342592592592592,0.4722222222222222,0.4891304347826087,0.4787856269047207,41,22
benefit_gate,horizon,20,ADR-linear-split,,,,0.41666666666666674,63,,,,,,,,,0.5671296296296295,,,,,,,,,0.6064814814814814,0.5277777777777778,0.4891304347826087,0.4787856269047207,41,22
benefit_gate,horizon,20,ADR-tiny-nonlinear-choice,,,,0.4000000000000001,63,,,,,,,,,0.5810185185185185,,,,,,,,,0.6342592592592592,0.5277777777777778,0.4891304347826087,0.4787856269047207,41,22
composed_router,horizon,30,Base,0.18421052631578944,0.5614035087719297,0.3771929824561403,0.0,57,1.0,15,0.0,6,0.0,1,0.0,0.2621722846441948,,,,,,,,,,,,,,,
composed_router,horizon,30,Always Detour,0.34210526315789475,0.4473684210526316,0.10526315789473684,1.0,57,0.0,15,1.0,6,0.0,1,0.5,0.15238095238095237,,,,,,,,,,,,,,,
composed_router,horizon,30,Always Retreat,-0.17543859649122806,0.0,0.17543859649122806,1.0,57,0.0,15,0.0,6,1.0,1,0.5,0.03508771929824561,,,,,,,,,,,,,,,
composed_router,horizon,30,Risk->Retreat,0.07894736842105261,0.40350877192982454,0.3245614035087719,0.41228070175438597,57,0.75,15,0.0,6,0.0,1,0.0,0.24761904761904763,,,,,,,,,,,,,,,
composed_router,horizon,30,Risk->Detour,0.3771929824561403,0.5614035087719298,0.18421052631578946,0.5701754385964911,57,0.625,15,0.8333333333333334,6,0.0,1,0.4166666666666667,0.43915343915343913,,,,,,,,,,,,,,,
composed_router,horizon,30,Risk->BestFixed,0.3771929824561403,0.5614035087719298,0.18421052631578946,0.5701754385964911,57,0.625,15,0.8333333333333334,6,0.0,1,0.4166666666666667,0.43915343915343913,,,,,,,,,,,,,,,
composed_router,horizon,30,Risk+TwoStage,0.28947368421052627,0.5438596491228069,0.25438596491228066,0.5350877192982456,57,0.625,15,0.6666666666666666,6,0.0,1,0.3333333333333333,0.4037444037444038,,,,,,,,,,,,,,,
composed_router,horizon,30,SB-Risk+TwoStage,0.28947368421052627,0.5438596491228069,0.25438596491228066,0.5350877192982456,57,0.625,15,0.6666666666666666,6,0.0,1,0.3333333333333333,0.4037444037444038,,,,,,,,,,,,,,,
composed_router,horizon,30,DirectChoice,0.2982456140350877,0.5438596491228069,0.24561403508771926,0.4912280701754385,57,0.6666666666666666,15,0.6666666666666666,6,0.0,1,0.3333333333333333,0.4098765432098766,,,,,,,,,,,,,,,
composed_router,horizon,30,DirectQ,0.20175438596491227,0.48245614035087714,0.2807017543859649,0.4912280701754385,57,0.5,15,0.5,6,0.0,1,0.25,0.3253272334477062,,,,,,,,,,,,,,,
composed_router,horizon,30,SB-DirectQ,0.22807017543859648,0.4999999999999999,0.27192982456140347,0.40350877192982454,57,0.625,15,0.3333333333333333,6,0.0,1,0.16666666666666666,0.32192179843048563,,,,,,,,,,,,,,,
composed_router,horizon,30,PairwiseAdvantage,0.20175438596491227,0.48245614035087714,0.2807017543859649,0.4912280701754385,57,0.5,15,0.5,6,0.0,1,0.25,0.3253272334477062,,,,,,,,,,,,,,,
composed_router,horizon,30,OutcomeRouter,0.3947368421052631,0.5877192982456139,0.19298245614035087,0.5964912280701754,57,0.5833333333333334,15,0.8333333333333334,6,0.0,1,0.4166666666666667,0.4155489319423746,,,,,,,,,,,,,,,
composed_router,horizon,30,SB-OutcomeRouter,0.2807017543859649,0.5438596491228069,0.2631578947368421,0.5263157894736841,57,0.625,15,0.6666666666666666,6,0.0,1,0.3333333333333333,0.3876058878474571,,,,,,,,,,,,,,,
composed_router,horizon,30,SB-COR,0.27192982456140347,0.5175438596491228,0.24561403508771926,0.5263157894736841,57,0.5833333333333334,15,0.5,6,0.0,1,0.25,0.3583333333333334,,,,,,,,,,,,,,,
composed_router,horizon,30,OutcomeRouter-hidden-only,0.2807017543859649,0.5087719298245613,0.22807017543859648,0.6140350877192982,57,0.4166666666666667,15,0.6666666666666666,6,0.0,1,0.3333333333333333,0.30276351186109074,,,,,,,,,,,,,,,
composed_router,horizon,30,OutcomeRouter-state-action-only,0.27192982456140347,0.5438596491228069,0.27192982456140347,0.3771929824561403,57,0.6666666666666666,15,0.3333333333333333,6,0.0,1,0.16666666666666666,0.33360950013808344,,,,,,,,,,,,,,,
composed_router,horizon,30,Condition-only diagnostic,0.42105263157894735,0.5964912280701754,0.17543859649122806,0.4385964912280701,57,0.9583333333333334,15,0.5,6,0.0,1,0.25,0.48205128205128206,,,,,,,,,,,,,,,
composed_router,horizon,30,Horizon-only diagnostic,0.3245614035087719,0.5438596491228069,0.21929824561403505,0.5789473684210527,57,0.5833333333333334,15,0.8333333333333334,6,0.0,1,0.4166666666666667,0.42569393269466965,,,,,,,,,,,,,,,
composed_router,horizon,30,ADR-linear-full,0.19298245614035084,0.46491228070175433,0.27192982456140347,0.48245614035087714,57,0.5833333333333334,15,0.3333333333333333,6,0.0,1,0.16666666666666666,0.30418653948065716,,,,,,,,,,,,,,,
composed_router,horizon,30,ADR-linear-split,0.22807017543859642,0.46491228070175433,0.23684210526315788,0.5701754385964911,57,0.4166666666666667,15,0.3333333333333333,6,0.0,1,0.16666666666666666,0.24356089022255564,,,,,,,,,,,,,,,
composed_router,horizon,30,ADR-tiny-nonlinear-choice,0.17543859649122806,0.46491228070175433,0.2894736842105263,0.4473684210526316,57,0.5,15,0.16666666666666666,6,0.0,1,0.08333333333333333,0.22300469483568075,,,,,,,,,,,,,,,
composed_router,horizon,30,Oracle upper bound diagnostic,0.631578947368421,0.6842105263157895,0.05263157894736842,0.34210526315789475,57,1.0,15,1.0,6,1.0,1,1.0,1.0,,,,,,,,,,,,,,,
