outer_fold,held_source,source,role
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,fit
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,calibration
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,fit
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fit
7,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fit
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fit
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,calibration
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,fit
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,calibration
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,fit
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,fit
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,fit
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,outer_test
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fit
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fit
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fit
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fit
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fit
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fit
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,fit
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,calibration
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,fit
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration
8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fit
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,calibration
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fit
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,fit
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,fit
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,fit
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,fit
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,calibration
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fit
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,outer_test
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fit
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fit
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fit
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fit
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fit
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,fit
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fit
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,calibration
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration
9,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fit
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fit
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fit
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,fit
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,fit
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,fit
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,calibration
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,fit
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fit
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fit
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,outer_test
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,calibration
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,calibration
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,calibration
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fit
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,fit
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fit
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,fit
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fit
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fit
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fit
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fit
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,calibration
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,fit
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,fit
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,fit
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,fit
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,fit
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,calibration
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fit
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fit
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,outer_test
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,calibration
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fit
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,fit
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,calibration
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,fit
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fit
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fit
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fit
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,calibration
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,fit
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,fit
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,fit
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,fit
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,fit
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,calibration
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fit
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fit
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fit
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fit
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,outer_test
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,calibration
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fit
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,fit
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,calibration
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,fit
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fit
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fit
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fit
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,calibration
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,calibration
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,fit
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,fit
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,fit
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,calibration
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fit
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fit
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fit
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fit
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,outer_test
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fit
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,fit
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fit
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,calibration
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fit
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fit
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,calibration
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fit
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,fit
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,calibration
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,fit
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,calibration
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,fit
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fit
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fit
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fit
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fit
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,calibration
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fit
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,outer_test
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,fit
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fit
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,fit
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fit
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fit
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fit
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fit
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,fit
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,calibration
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,fit
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,fit
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,calibration
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fit
